,Symbol,Name,Size_Index,BM_Ratio_Index,Momentum_Index,ESG_Index,Monthly Return,Benchmark_Return,Abnormal_Return,Month
234,CERN,Cerner Corporation,5,4.0,2.0,Leader,-5.3,-3.0454545454545463,-2.2545454545454535,2020-06
235,CEVA,"CEVA, Inc.",1,3.0,5.0,Laggard,9.4,1.208333333333334,8.191666666666666,2020-06
236,CF,"CF Industries Holdings, Inc.",4,3.0,1.0,Laggard,-4.9,-2.358333333333333,-2.5416666666666674,2020-06
237,CFG,"Citizens Financial Group, Inc.",4,5.0,3.0,Average,2.1,-0.19166666666666665,2.291666666666667,2020-06
238,CFR,"Cullen/Frost Bankers, Inc.",3,5.0,4.0,Average,-1.7,-1.3454545454545455,-0.3545454545454545,2020-06
239,CFX,Colfax Corporation,3,1.0,4.0,Laggard,-0.7,-2.7818181818181817,2.081818181818182,2020-06
240,CGNX,Cognex Corporation,4,3.0,4.0,Leader,5.0,3.6727272727272733,1.3272727272727267,2020-06
241,CHCO,City Holding Company,1,3.0,3.0,Average,5.2,4.3090909090909095,0.8909090909090907,2020-06
242,CHCT,"Community Healthcare Trust, Inc.",1,3.0,4.0,Laggard,10.0,2.0454545454545454,7.954545454545455,2020-06
243,CHD,"Church & Dwight Co., Inc.",5,2.0,2.0,Average,2.7,-1.5090909090909093,4.209090909090909,2020-06
244,CHDN,Churchill Downs Incorporated,4,2.0,4.0,Average,1.3,4.336363636363636,-3.036363636363636,2020-06
245,CHE,Chemed Corporation,4,2.0,5.0,Average,-4.0,2.7249999999999996,-6.725,2020-06
246,CHEF,"Chefs' Warehouse, Inc.",1,2.0,1.0,Average,-14.1,2.533333333333333,-16.633333333333333,2020-06
247,CHH,"Choice Hotels International, Inc.",3,1.0,3.0,Average,-4.5,-3.4333333333333322,-1.0666666666666678,2020-06
248,CHRS,"Coherus BioSciences, Inc.",2,2.0,3.0,Average,-4.3,3.5181818181818185,-7.818181818181818,2020-06
249,CHRW,"C.H. Robinson Worldwide, Inc.",4,2.0,2.0,Leader,-1.4,-3.4909090909090907,2.090909090909091,2020-06
250,CHTR,"Charter Communications, Inc. Class A",5,1.0,5.0,Laggard,-5.8,-1.575,-4.225,2020-06
251,CHX,ChampionX Corporation,1,1.0,1.0,Average,6.7,14.908333333333333,-8.208333333333332,2020-06
252,CI,Cigna Corporation,5,1.0,5.0,Leader,-5.3,-1.575,-3.7249999999999996,2020-06
253,CIEN,Ciena Corporation,4,4.0,5.0,Average,-3.3,-2.866666666666667,-0.4333333333333327,2020-06
254,CINF,Cincinnati Financial Corporation,4,5.0,1.0,Average,8.4,3.116666666666667,5.283333333333333,2020-06
255,CIT,CIT Group Inc.,2,5.0,1.0,Average,7.8,4.525000000000001,3.2749999999999986,2020-06
256,CKH,SEACOR Holdings Inc.,1,5.0,3.0,Laggard,8.0,6.233333333333334,1.7666666666666657,2020-06
257,CL,Colgate-Palmolive Company,5,2.0,2.0,Leader,0.7,-1.5090909090909093,2.209090909090909,2020-06
258,CLB,Core Laboratories NV,1,1.0,1.0,Leader,2.7,14.908333333333333,-12.208333333333332,2020-06
259,CLDT,Chatham Lodging Trust,1,5.0,1.0,Average,-10.9,8.291666666666664,-19.191666666666663,2020-06
260,CLF,Cleveland-Cliffs Inc,2,2.0,1.0,Average,3.8,-1.625,5.425,2020-06
261,CLGX,"CoreLogic, Inc.",3,1.0,5.0,Average,34.9,6.641666666666668,28.25833333333333,2020-06
262,CLH,"Clean Harbors, Inc.",3,2.0,2.0,Average,-1.3,-2.5363636363636366,1.2363636363636366,2020-06
263,CLI,Mack-Cali Realty Corporation,2,5.0,2.0,Laggard,-0.1,-2.5545454545454542,2.454545454545454,2020-06
264,CLW,Clearwater Paper Corporation,1,5.0,5.0,Average,16.3,5.358333333333333,10.941666666666666,2020-06
265,CLX,Clorox Company,5,2.0,5.0,Leader,7.4,3.058333333333334,4.341666666666667,2020-06
266,CMA,Comerica Incorporated,4,5.0,1.0,Leader,3.2,3.116666666666667,0.08333333333333304,2020-06
267,CMC,Commercial Metals Company,2,5.0,5.0,Average,16.8,-0.4499999999999999,17.25,2020-06
268,CMCSA,Comcast Corporation Class A,5,1.0,2.0,Average,-2.4,-2.172727272727273,-0.22727272727272707,2020-06
269,CMD,Cantel Medical Corp.,2,1.0,1.0,Average,2.1,-1.0583333333333333,3.158333333333333,2020-06
270,CME,CME Group Inc. Class A,5,2.0,1.0,Average,-10.4,-0.8583333333333333,-9.541666666666668,2020-06
271,CMG,"Chipotle Mexican Grill, Inc.",5,3.0,5.0,Average,0.4,4.441666666666666,-4.041666666666666,2020-06
272,CMI,Cummins Inc.,5,4.0,3.0,Leader,2.0,-1.4545454545454546,3.4545454545454546,2020-06
273,CMO,Capstead Mortgage Corporation,1,5.0,3.0,Average,9.9,6.233333333333334,3.666666666666666,2020-06
274,CMP,"Compass Minerals International, Inc.",2,2.0,3.0,Average,0.1,3.5181818181818185,-3.4181818181818184,2020-06
275,CMS,CMS Energy Corporation,4,4.0,3.0,Leader,-1.0,1.3272727272727274,-2.327272727272727,2020-06
276,CMTL,Comtech Telecommunications Corp.,1,1.0,4.0,Average,-7.9,13.627272727272725,-21.527272727272724,2020-06
277,CNC,Centene Corporation,5,4.0,3.0,Average,-3.3,-1.4545454545454546,-1.8454545454545452,2020-06
278,CNK,"Cinemark Holdings, Inc.",2,1.0,1.0,Average,-26.1,-1.0583333333333333,-25.041666666666668,2020-06
279,CNMD,CONMED Corporation,2,1.0,3.0,Average,-2.4,4.141666666666667,-6.541666666666666,2020-06
280,CNO,"CNO Financial Group, Inc.",2,5.0,4.0,Average,6.5,2.536363636363636,3.963636363636364,2020-06
281,CNP,"CenterPoint Energy, Inc.",4,3.0,1.0,Average,3.4,-2.358333333333333,5.758333333333333,2020-06
282,CNSL,"Consolidated Communications Holdings, Inc.",1,1.0,5.0,Average,3.5,2.566666666666667,0.9333333333333331,2020-06
283,CNX,CNX Resources Corporation,2,5.0,5.0,Average,-12.6,-0.4499999999999999,-12.15,2020-06
284,CNXN,"PC Connection, Inc.",2,4.0,5.0,Laggard,10.5,2.3,8.2,2020-06
285,COF,Capital One Financial Corporation,5,5.0,2.0,Laggard,-9.3,-1.8545454545454547,-7.445454545454546,2020-06
286,COG,Cabot Oil & Gas Corporation,4,4.0,1.0,Laggard,-13.4,-0.1166666666666667,-13.283333333333333,2020-06
287,COHR,"Coherent, Inc.",3,3.0,5.0,Leader,-10.4,-2.4083333333333328,-7.991666666666667,2020-06
288,COHU,"Cohu, Inc.",1,1.0,5.0,Laggard,14.2,2.566666666666667,11.633333333333333,2020-06
289,COKE,"Coca-Cola Consolidated, Inc.",2,1.0,3.0,Laggard,-5.9,4.141666666666667,-10.041666666666668,2020-06
290,COLB,"Columbia Banking System, Inc.",2,4.0,2.0,Average,15.1,2.790909090909091,12.309090909090909,2020-06
291,COLM,Columbia Sportswear Company,3,4.0,2.0,Average,7.2,-0.3909090909090909,7.590909090909091,2020-06
292,CONE,"CyrusOne, Inc.",4,4.0,5.0,Average,-1.3,-2.866666666666667,1.566666666666667,2020-06
293,COO,"Cooper Companies, Inc.",4,2.0,3.0,Average,-10.0,-1.2727272727272727,-8.727272727272727,2020-06
294,COOP,"Mr. Cooper Group, Inc.",1,5.0,5.0,Average,10.4,5.358333333333333,5.041666666666667,2020-06
295,COP,ConocoPhillips,5,5.0,1.0,Leader,-3.2,-0.3416666666666668,-2.8583333333333334,2020-06
296,COR,CoreSite Realty Corporation,3,2.0,3.0,Average,-2.2,-1.5090909090909088,-0.6909090909090914,2020-06
297,CORE,"Core-Mark Holding Company, Inc.",2,4.0,2.0,Average,-8.1,2.790909090909091,-10.89090909090909,2020-06
298,CORT,Corcept Therapeutics Incorporated.,2,3.0,5.0,Average,10.9,5.508333333333334,5.391666666666667,2020-06
299,COST,Costco Wholesale Corporation,5,4.0,4.0,Average,-1.6,0.8909090909090911,-2.490909090909091,2020-06
300,COTY,Coty Inc. Class A,3,1.0,1.0,Laggard,1.8,5.1,-3.3,2020-06
301,CPB,Campbell Soup Company,4,1.0,5.0,Leader,-4.0,-3.6750000000000003,-0.32499999999999973,2020-06
302,CPF,Central Pacific Financial Corp.,1,4.0,2.0,Laggard,0.2,3.7090909090909094,-3.5090909090909093,2020-06
303,CPK,Chesapeake Utilities Corporation,2,3.0,4.0,Average,-5.8,2.309090909090909,-8.10909090909091,2020-06
304,CPRI,Capri Holdings Limited,2,1.0,1.0,Average,-7.0,-1.0583333333333333,-5.941666666666666,2020-06
305,CPRT,"Copart, Inc.",5,4.0,4.0,Average,-7.1,0.8909090909090911,-7.99090909090909,2020-06
306,CPSI,"Computer Programs and Systems, Inc.",1,1.0,4.0,Average,3.9,13.627272727272725,-9.727272727272725,2020-06
307,CPT,Camden Property Trust,4,4.0,2.0,Average,-1.4,-0.6454545454545455,-0.7545454545454544,2020-06
308,CR,Crane Co.,3,1.0,2.0,Average,4.9,0.790909090909091,4.109090909090909,2020-06
309,CREE,"Cree, Inc.",4,4.0,3.0,Average,12.0,1.3272727272727274,10.672727272727272,2020-06
310,CRI,"Carter's, Inc.",3,2.0,2.0,Average,-8.5,-2.5363636363636366,-5.963636363636363,2020-06
311,CRL,"Charles River Laboratories International, Inc.",4,2.0,5.0,Laggard,-3.0,2.7249999999999996,-5.725,2020-06
312,CRM,"salesforce.com, inc.",5,3.0,3.0,Leader,6.2,1.3545454545454545,4.845454545454546,2020-06
313,CRMT,"America's Car-Mart, Inc.",1,3.0,4.0,Average,7.7,2.0454545454545454,5.654545454545454,2020-06
314,CROX,"Crocs, Inc.",2,2.0,5.0,Average,24.7,3.0333333333333328,21.666666666666668,2020-06
315,CRS,Carpenter Technology Corporation,2,4.0,1.0,Laggard,2.4,7.583333333333332,-5.183333333333332,2020-06
316,CRUS,"Cirrus Logic, Inc.",3,3.0,5.0,Average,-13.9,-2.4083333333333328,-11.491666666666667,2020-06
317,CRVL,CorVel Corporation,2,2.0,3.0,Average,4.8,3.5181818181818185,1.2818181818181813,2020-06
318,CRY,"CryoLife, Inc.",1,1.0,3.0,Average,-16.4,0.04166666666666682,-16.441666666666666,2020-06
319,CSCO,"Cisco Systems, Inc.",5,3.0,1.0,Leader,0.7,3.5499999999999994,-2.8499999999999996,2020-06
320,CSGS,"CSG Systems International, Inc.",2,2.0,4.0,Average,-12.9,0.4636363636363639,-13.363636363636365,2020-06
321,CSII,"Cardiovascular Systems, Inc.",2,2.0,3.0,Average,-18.1,3.5181818181818185,-21.61818181818182,2020-06
322,CSL,Carlisle Companies Incorporated,4,2.0,2.0,Average,-2.0,-3.4909090909090907,1.4909090909090907,2020-06
323,CSX,CSX Corporation,5,4.0,2.0,Average,-1.6,-3.0454545454545463,1.4454545454545462,2020-06
324,CTAS,Cintas Corporation,5,3.0,2.0,Average,6.1,-0.981818181818182,7.081818181818182,2020-06
325,CTB,Cooper Tire & Rubber Company,2,5.0,4.0,Average,9.5,2.536363636363636,6.963636363636364,2020-06
326,CTLT,Catalent Inc,4,1.0,5.0,Average,-4.4,-3.6750000000000003,-0.7250000000000001,2020-06
327,CTRE,CareTrust REIT Inc,2,4.0,3.0,Laggard,-8.6,1.481818181818182,-10.081818181818182,2020-06
328,CTS,CTS Corporation,1,3.0,3.0,Average,-4.0,4.3090909090909095,-8.309090909090909,2020-06
329,CTSH,Cognizant Technology Solutions Corporation Class A,5,4.0,1.0,Average,7.5,-1.825,9.325,2020-06
330,CTVA,Corteva Inc,5,4.0,2.0,Average,-0.1,-3.0454545454545463,2.945454545454546,2020-06
331,CTXS,"Citrix Systems, Inc.",5,2.0,5.0,Average,1.1,3.058333333333334,-1.958333333333334,2020-06
332,CUB,Cubic Corporation,2,2.0,1.0,Leader,15.6,-1.625,17.225,2020-06
333,CUBI,"Customers Bancorp, Inc.",1,5.0,2.0,Average,8.7,9.490909090909092,-0.7909090909090928,2020-06
334,CUZ,Cousins Properties Incorporated,3,5.0,5.0,Average,-4.2,1.0750000000000002,-5.275,2020-06
335,CVBF,CVB Financial Corp.,3,4.0,4.0,Average,-2.4,-1.5090909090909093,-0.8909090909090907,2020-06
336,CVCO,"Cavco Industries, Inc.",2,3.0,5.0,Average,2.0,5.508333333333334,-3.5083333333333337,2020-06
337,CVET,"Covetrus, Inc.",2,1.0,2.0,Average,12.6,-0.26363636363636367,12.863636363636363,2020-06
338,CVGW,"Calavo Growers, Inc.",1,2.0,2.0,Average,8.8,3.8090909090909095,4.990909090909091,2020-06
339,CVLT,"CommVault Systems, Inc.",2,2.0,2.0,Average,-5.7,7.1909090909090905,-12.89090909090909,2020-06
340,CVS,CVS Health Corporation,5,1.0,5.0,Average,-1.0,-1.575,0.575,2020-06
341,CVX,Chevron Corporation,5,5.0,2.0,Average,-3.8,-1.8545454545454547,-1.945454545454545,2020-06
342,CW,Curtiss-Wright Corporation,3,2.0,2.0,Average,-11.3,-2.5363636363636366,-8.763636363636364,2020-06
343,CWT,California Water Service Group,2,3.0,3.0,Average,3.2,0.8818181818181814,2.318181818181819,2020-06
344,CXO,Concho Resources Inc.,4,5.0,1.0,Laggard,-9.0,3.116666666666667,-12.116666666666667,2020-06
345,CXW,"CoreCivic, Inc.",2,5.0,2.0,Laggard,-25.4,-2.5545454545454542,-22.845454545454544,2020-06
346,CYH,"Community Health Systems, Inc.",1,1.0,5.0,Laggard,-5.6,2.566666666666667,-8.166666666666666,2020-06
347,CYTK,"Cytokinetics, Incorporated",2,1.0,5.0,Laggard,12.8,0.9666666666666668,11.833333333333334,2020-06
348,CZR,Caesars Entertainment Inc,3,1.0,2.0,Average,11.0,0.790909090909091,10.209090909090909,2020-06
349,D,Dominion Energy Inc,5,4.0,3.0,Average,-4.4,-1.4545454545454546,-2.9454545454545458,2020-06
350,DAL,"Delta Air Lines, Inc.",4,2.0,1.0,Average,7.2,3.6249999999999996,3.5750000000000006,2020-06
351,DAN,Dana Incorporated,2,4.0,3.0,Average,-6.9,1.481818181818182,-8.381818181818183,2020-06
352,DAR,Darling Ingredients Inc.,3,3.0,4.0,Average,5.7,2.690909090909091,3.0090909090909093,2020-06
353,DBD,Diebold Nixdorf Incorporated,1,1.0,2.0,Average,8.4,0.45454545454545486,7.945454545454545,2020-06
354,DBI,Designer Brands Inc. Class A,1,4.0,1.0,Average,5.0,4.05,0.9500000000000002,2020-06
355,DCI,"Donaldson Company, Inc.",4,3.0,3.0,Average,-2.6,-2.0,-0.6000000000000001,2020-06
356,DCOM,"Dime Community Bancshares, Inc.",1,5.0,4.0,Laggard,-3.9,1.7000000000000002,-5.6,2020-06
357,DD,"DuPont de Nemours, Inc.",5,2.0,1.0,Average,4.4,-0.8583333333333333,5.258333333333334,2020-06
358,DDD,3D Systems Corporation,1,3.0,4.0,Average,-8.1,2.0454545454545454,-10.145454545454545,2020-06
359,DE,Deere & Company,5,4.0,2.0,Average,5.9,-3.0454545454545463,8.945454545454547,2020-06
360,DEA,"Easterly Government Properties, Inc.",2,4.0,5.0,Average,-8.8,2.3,-11.100000000000001,2020-06
361,DECK,Deckers Outdoor Corporation,4,4.0,4.0,Leader,0.3,-0.5727272727272724,0.8727272727272724,2020-06
362,DEI,"Douglas Emmett, Inc",4,4.0,1.0,Average,2.0,-0.1166666666666667,2.1166666666666667,2020-06
363,DFS,Discover Financial Services,4,5.0,2.0,Average,0.5,0.1,0.4,2020-06
364,DG,Dollar General Corporation,5,3.0,5.0,Laggard,-0.5,4.441666666666666,-4.941666666666666,2020-06
365,DGX,Quest Diagnostics Incorporated,4,1.0,4.0,Leader,-3.8,-1.5000000000000002,-2.3,2020-06
366,DHC,Diversified Healthcare Trust,1,5.0,2.0,Laggard,24.6,9.490909090909092,15.10909090909091,2020-06
367,DHI,"D.R. Horton, Inc.",5,5.0,5.0,Average,0.8,0.8999999999999995,-0.09999999999999942,2020-06
368,DHR,Danaher Corporation,5,2.0,4.0,Average,7.0,4.145454545454545,2.8545454545454554,2020-06
369,DIN,"Dine Brands Global, Inc.",1,1.0,2.0,Average,-12.0,0.45454545454545486,-12.454545454545455,2020-06
370,DIOD,Diodes Incorporated,3,4.0,5.0,Laggard,4.5,0.09166666666666667,4.408333333333333,2020-06
371,DIS,Walt Disney Company,5,2.0,1.0,Average,-6.1,-0.8583333333333333,-5.241666666666666,2020-06
372,DISCA,"Discovery, Inc. Class A",4,1.0,1.0,Average,-3.9,-0.9666666666666665,-2.9333333333333336,2020-06
373,DISH,DISH Network Corporation Class A,4,1.0,2.0,Laggard,5.8,-1.7545454545454542,7.554545454545454,2020-06
374,DKS,"Dick's Sporting Goods, Inc.",3,4.0,5.0,Average,14.0,0.09166666666666667,13.908333333333333,2020-06
375,DLPH,Delphi Technologies Plc,2,3.0,2.0,Average,5.7,4.472727272727273,1.2272727272727275,2020-06
376,DLR,"Digital Realty Trust, Inc.",5,4.0,4.0,Average,0.6,0.8909090909090911,-0.2909090909090911,2020-06
377,DLTR,"Dollar Tree, Inc.",5,3.0,1.0,Average,-3.7,3.5499999999999994,-7.25,2020-06
378,DLX,Deluxe Corporation,1,1.0,3.0,Average,-0.2,0.04166666666666682,-0.24166666666666684,2020-06
379,DNKN,"Dunkin' Brands Group, Inc.",4,1.0,2.0,Average,-0.3,-1.7545454545454542,1.4545454545454541,2020-06
380,DNOW,NOW Inc.,1,4.0,2.0,Average,16.0,3.7090909090909094,12.290909090909091,2020-06
381,DOC,Physicians Realty Trust,3,5.0,5.0,Average,0.6,1.0750000000000002,-0.4750000000000002,2020-06
382,DORM,"Dorman Products, Inc.",2,3.0,2.0,Average,-4.1,4.472727272727273,-8.572727272727272,2020-06
383,DOV,Dover Corporation,4,1.0,3.0,Average,-1.2,0.9416666666666668,-2.1416666666666666,2020-06
384,DOW,"Dow, Inc.",5,3.0,1.0,Average,5.6,3.5499999999999994,2.0500000000000003,2020-06
385,DPZ,"Domino's Pizza, Inc.",4,1.0,5.0,Average,-3.5,-3.6750000000000003,0.17500000000000027,2020-06
386,DRE,Duke Realty Corporation,4,5.0,5.0,Average,0.5,-2.308333333333333,2.808333333333333,2020-06
387,DRH,DiamondRock Hospitality Company,2,5.0,2.0,Average,-8.0,-2.5545454545454542,-5.445454545454545,2020-06
388,DRI,"Darden Restaurants, Inc.",4,2.0,1.0,Average,-3.2,3.6249999999999996,-6.824999999999999,2020-06
389,DRQ,"Dril-Quip, Inc.",1,4.0,3.0,Average,-3.1,2.9909090909090907,-6.090909090909091,2020-06
390,DSPG,"DSP Group, Inc.",1,3.0,5.0,Laggard,-7.7,1.208333333333334,-8.908333333333335,2020-06
391,DTE,DTE Energy Company,5,4.0,1.0,Average,0.1,-1.825,1.925,2020-06
392,DUK,Duke Energy Corporation,5,5.0,4.0,Average,-8.6,-3.536363636363637,-5.063636363636363,2020-06
393,DVA,DaVita Inc.,4,1.0,5.0,Average,-1.5,-3.6750000000000003,2.1750000000000003,2020-06
394,DVN,Devon Energy Corporation,3,4.0,1.0,Average,-2.1,2.8499999999999996,-4.949999999999999,2020-06
395,DXC,DXC Technology Co.,3,1.0,1.0,Average,11.8,5.1,6.700000000000001,2020-06
396,DXCM,"DexCom, Inc.",5,3.0,5.0,Average,7.1,4.441666666666666,2.658333333333333,2020-06
397,DXPE,"DXP Enterprises, Inc.",1,2.0,1.0,Laggard,12.5,2.533333333333333,9.966666666666667,2020-06
398,DY,"Dycom Industries, Inc.",2,3.0,2.0,Average,-6.8,4.472727272727273,-11.272727272727273,2020-06
399,EA,Electronic Arts Inc.,5,4.0,4.0,Average,7.6,0.8909090909090911,6.709090909090909,2020-06
400,EAT,"Brinker International, Inc.",2,1.0,2.0,Average,-11.9,-0.26363636363636367,-11.636363636363637,2020-06
401,EBAY,eBay Inc.,5,2.0,4.0,Average,16.0,4.145454545454545,11.854545454545455,2020-06
402,EBIX,"Ebix, Inc.",1,1.0,2.0,Laggard,-5.3,0.45454545454545486,-5.754545454545455,2020-06
403,EBS,Emergent BioSolutions Inc.,3,2.0,5.0,Laggard,-11.4,5.55,-16.95,2020-06
404,ECHO,"Echo Global Logistics, Inc",1,1.0,5.0,Leader,4.1,2.566666666666667,1.5333333333333328,2020-06
405,ECL,Ecolab Inc.,5,2.0,3.0,Leader,-4.6,-0.7363636363636363,-3.8636363636363633,2020-06
406,ECOL,"US Ecology, Inc.",1,1.0,2.0,Laggard,0.4,0.45454545454545486,-0.05454545454545484,2020-06
407,ECPG,"Encore Capital Group, Inc.",1,2.0,4.0,Average,6.0,4.963636363636364,1.0363636363636362,2020-06
408,ED,"Consolidated Edison, Inc.",5,5.0,3.0,Leader,-4.2,-3.8416666666666663,-0.35833333333333384,2020-06
409,EFX,Equifax Inc.,5,1.0,4.0,Average,10.9,3.3000000000000003,7.6,2020-06
410,EGBN,"Eagle Bancorp, Inc.",1,4.0,3.0,Laggard,0.4,2.9909090909090907,-2.590909090909091,2020-06
411,EGHT,"8x8, Inc.",2,2.0,1.0,Average,7.0,-1.625,8.625,2020-06
412,EGOV,NIC Inc.,2,2.0,5.0,Laggard,-5.3,3.0333333333333328,-8.333333333333332,2020-06
413,EGP,"EastGroup Properties, Inc.",3,3.0,3.0,Laggard,3.7,0.9090909090909091,2.790909090909091,2020-06
414,EGRX,"Eagle Pharmaceuticals, Inc.",1,2.0,4.0,Average,-7.7,4.963636363636364,-12.663636363636364,2020-06
415,EHC,Encompass Health Corporation,4,1.0,4.0,Leader,-16.0,-1.5000000000000002,-14.5,2020-06
416,EHTH,"eHealth, Inc.",3,3.0,5.0,Average,-24.7,-2.4083333333333328,-22.291666666666668,2020-06
417,EIG,"Employers Holdings, Inc.",1,5.0,3.0,Laggard,0.6,6.233333333333334,-5.633333333333335,2020-06
418,EIX,Edison International,5,5.0,4.0,Average,-8.3,-3.536363636363637,-4.763636363636364,2020-06
419,EL,Estee Lauder Companies Inc. Class A,5,3.0,3.0,Average,-5.9,1.3545454545454545,-7.254545454545455,2020-06
420,ELY,Callaway Golf Company,2,2.0,4.0,Average,13.8,0.4636363636363639,13.336363636363636,2020-06
421,EME,"EMCOR Group, Inc.",3,2.0,1.0,Leader,2.1,3.333333333333334,-1.2333333333333338,2020-06
422,EMN,Eastman Chemical Company,4,2.0,3.0,Average,2.5,-1.2727272727272727,3.7727272727272725,2020-06
423,EMR,Emerson Electric Co.,5,3.0,2.0,Average,2.7,-0.981818181818182,3.681818181818182,2020-06
424,ENDP,Endo International Plc,1,1.0,3.0,Average,-10.2,0.04166666666666682,-10.241666666666665,2020-06
425,ENPH,"Enphase Energy, Inc.",4,3.0,5.0,Average,-20.3,1.4916666666666665,-21.791666666666668,2020-06
426,ENR,Energizer Holdings Inc,3,1.0,4.0,Average,7.2,-2.7818181818181817,9.981818181818182,2020-06
427,ENS,EnerSys,3,2.0,3.0,Average,-1.0,-1.5090909090909088,0.5090909090909088,2020-06
428,ENSG,"Ensign Group, Inc.",3,4.0,2.0,Average,-2.8,-0.3909090909090909,-2.409090909090909,2020-06
429,ENTA,"Enanta Pharmaceuticals, Inc.",1,3.0,1.0,Average,-0.9,3.0,-3.9,2020-06
430,ENVA,Enova International Inc,1,2.0,2.0,Laggard,8.2,3.8090909090909095,4.39090909090909,2020-06
431,EOG,"EOG Resources, Inc.",5,5.0,1.0,Average,-2.2,-0.3416666666666668,-1.8583333333333334,2020-06
432,EPAC,Enerpac Tool Group Corp Class A,2,2.0,2.0,Average,-0.7,7.1909090909090905,-7.890909090909091,2020-06
433,EPAY,"Bottomline Technologies (de), Inc.",2,2.0,4.0,Average,-4.9,0.4636363636363639,-5.363636363636364,2020-06
434,EPC,Edgewell Personal Care Co.,2,1.0,4.0,Average,3.8,-5.181818181818182,8.98181818181818,2020-06
435,EPR,EPR Properties,3,5.0,1.0,Laggard,-3.2,4.425000000000001,-7.625000000000001,2020-06
436,EPRT,"Essential Properties Realty Trust, Inc.",2,5.0,2.0,Average,1.8,-2.5545454545454542,4.3545454545454545,2020-06
437,EQIX,"Equinix, Inc.",5,3.0,4.0,Leader,-1.1,3.5909090909090904,-4.6909090909090905,2020-06
438,EQR,Equity Residential,5,4.0,1.0,Average,-2.7,-1.825,-0.8750000000000002,2020-06
439,EQT,EQT Corporation,3,5.0,2.0,Average,-7.5,2.3636363636363633,-9.863636363636363,2020-06
440,ES,Eversource Energy,5,5.0,5.0,Leader,-2.7,0.8999999999999995,-3.5999999999999996,2020-06
441,ESE,ESCO Technologies Inc.,2,2.0,5.0,Average,0.7,3.0333333333333328,-2.333333333333333,2020-06
442,ESNT,Essent Group Ltd.,3,5.0,2.0,Laggard,5.6,2.3636363636363633,3.2363636363636363,2020-06
443,ESS,"Essex Property Trust, Inc.",4,4.0,2.0,Average,-6.3,-0.6454545454545455,-5.654545454545454,2020-06
444,ETFC,E*TRADE Financial Corporation,4,4.0,3.0,Average,8.2,1.3272727272727274,6.872727272727272,2020-06
445,ETH,Ethan Allen Interiors Inc.,1,4.0,2.0,Average,5.5,3.7090909090909094,1.7909090909090906,2020-06
446,ETN,Eaton Corp. Plc,5,2.0,3.0,Average,3.3,-0.7363636363636363,4.036363636363636,2020-06
447,ETR,Entergy Corporation,5,5.0,4.0,Average,-8.6,-3.536363636363637,-5.063636363636363,2020-06
448,ETRN,Equitrans Midstream Corp.,2,1.0,1.0,Laggard,3.4,-1.0583333333333333,4.458333333333333,2020-06
449,ETSY,"Etsy, Inc.",4,2.0,4.0,Average,35.2,4.336363636363636,30.863636363636367,2020-06
450,EV,Eaton Vance Corp.,3,3.0,2.0,Laggard,3.6,-2.009090909090909,5.609090909090909,2020-06
451,EVR,Evercore Inc Class A,2,3.0,1.0,Average,5.4,8.700000000000001,-3.3000000000000007,2020-06
452,EVRG,"Evergy, Inc.",4,5.0,5.0,Average,-5.8,-2.308333333333333,-3.4916666666666667,2020-06
453,EVTC,"EVERTEC, Inc.",2,1.0,4.0,Average,-4.3,-5.181818181818182,0.8818181818181818,2020-06
454,EW,Edwards Lifesciences Corporation,5,3.0,4.0,Leader,-6.9,3.5909090909090904,-10.49090909090909,2020-06
455,EWBC,"East West Bancorp, Inc.",3,5.0,4.0,Average,1.4,-1.3454545454545455,2.745454545454545,2020-06
456,EXC,Exelon Corporation,5,5.0,2.0,Leader,-6.6,-1.8545454545454547,-4.745454545454545,2020-06
457,EXEL,"Exelixis, Inc.",4,4.0,5.0,Laggard,-1.6,-2.866666666666667,1.266666666666667,2020-06
458,EXLS,"ExlService Holdings, Inc.",2,2.0,4.0,Average,2.6,0.4636363636363639,2.1363636363636362,2020-06
459,EXP,Eagle Materials Inc.,3,3.0,1.0,Laggard,4.7,0.5416666666666662,4.158333333333334,2020-06
460,EXPD,"Expeditors International of Washington, Inc.",4,3.0,3.0,Leader,0.6,-2.0,2.6,2020-06
461,EXPE,"Expedia Group, Inc.",4,1.0,1.0,Average,-0.3,-0.9666666666666665,0.6666666666666665,2020-06
462,EXPO,"Exponent, Inc.",3,2.0,4.0,Average,8.3,2.1818181818181817,6.118181818181819,2020-06
463,EXR,Extra Space Storage Inc.,4,4.0,2.0,Laggard,-5.6,-0.6454545454545455,-4.954545454545454,2020-06
464,EXTR,"Extreme Networks, Inc.",1,1.0,2.0,Average,21.6,0.45454545454545486,21.145454545454548,2020-06
465,EZPW,"EZCORP, Inc. Class A",1,5.0,2.0,Laggard,20.7,9.490909090909092,11.209090909090907,2020-06
466,F,Ford Motor Company,5,5.0,1.0,Laggard,3.6,-0.3416666666666668,3.941666666666667,2020-06
467,FAF,First American Financial Corporation,4,5.0,4.0,Average,-7.5,1.35,-8.85,2020-06
468,FANG,"Diamondback Energy, Inc.",4,5.0,1.0,Laggard,-4.4,3.116666666666667,-7.5166666666666675,2020-06
469,FARO,"FARO Technologies, Inc.",1,3.0,5.0,Average,-6.6,1.208333333333334,-7.808333333333334,2020-06
